"W1" "W2" "W3" "W4"
"47906" 0.35 0.65 0 0
"47907" 0.35 0.64 0.01 0
"47908" 0.35 0.64 0 0.01
"47909" 0.35 0.63 0.02 0
"47910" 0.35 0.63 0.01 0.01
"47911" 0.35 0.63 0 0.02
"47912" 0.35 0.62 0.03 0
"47913" 0.35 0.62 0.02 0.01
"47914" 0.35 0.62 0.01 0.02
"47915" 0.35 0.62 0 0.03
"47916" 0.35 0.61 0.04 0
"47917" 0.35 0.61 0.03 0.01
"47918" 0.35 0.61 0.02 0.02
"47919" 0.35 0.61 0.01 0.03
"47920" 0.35 0.61 0 0.04
"47921" 0.35 0.6 0.05 0
"47922" 0.35 0.6 0.04 0.01
"47923" 0.35 0.6 0.03 0.02
"47924" 0.35 0.6 0.02 0.03
"47925" 0.35 0.6 0.01 0.04
"47926" 0.35 0.6 0 0.05
"47927" 0.35 0.59 0.06 0
"47928" 0.35 0.59 0.05 0.01
"47929" 0.35 0.59 0.04 0.02
"47930" 0.35 0.59 0.03 0.03
"47931" 0.35 0.59 0.02 0.04
"47932" 0.35 0.59 0.01 0.05
"47933" 0.35 0.59 0 0.06
"47934" 0.35 0.58 0.07 0
"47935" 0.35 0.58 0.06 0.01
"47936" 0.35 0.58 0.05 0.02
"47937" 0.35 0.58 0.04 0.03
"47938" 0.35 0.58 0.03 0.04
"47939" 0.35 0.58 0.02 0.05
"47940" 0.35 0.58 0.01 0.06
"47941" 0.35 0.58 0 0.07
"47942" 0.35 0.57 0.08 0
"47943" 0.35 0.57 0.07 0.01
"47944" 0.35 0.57 0.06 0.02
"47945" 0.35 0.57 0.05 0.03
"47946" 0.35 0.57 0.04 0.04
"47947" 0.35 0.57 0.03 0.05
"47948" 0.35 0.57 0.02 0.06
"47949" 0.35 0.57 0.01 0.07
"47950" 0.35 0.57 0 0.08
"47951" 0.35 0.56 0.09 0
"47952" 0.35 0.56 0.08 0.01
"47953" 0.35 0.56 0.07 0.02
"47954" 0.35 0.56 0.06 0.03
"47955" 0.35 0.56 0.05 0.04
"47956" 0.35 0.56 0.04 0.05
"47957" 0.35 0.56 0.03 0.06
"47958" 0.35 0.56 0.02 0.07
"47959" 0.35 0.56 0.01 0.08
"47960" 0.35 0.56 0 0.09
"47961" 0.35 0.55 0.1 0
"47962" 0.35 0.55 0.09 0.01
"47963" 0.35 0.55 0.08 0.02
"47964" 0.35 0.55 0.07 0.03
"47965" 0.35 0.55 0.06 0.04
"47966" 0.35 0.55 0.05 0.05
"47967" 0.35 0.55 0.04 0.06
"47968" 0.35 0.55 0.03 0.07
"47969" 0.35 0.55 0.02 0.08
"47970" 0.35 0.55 0.01 0.09
"47971" 0.35 0.55 0 0.1
"47972" 0.35 0.54 0.11 0
"47973" 0.35 0.54 0.1 0.01
"47974" 0.35 0.54 0.09 0.02
"47975" 0.35 0.54 0.08 0.03
"47976" 0.35 0.54 0.07 0.04
"47977" 0.35 0.54 0.06 0.05
"47978" 0.35 0.54 0.05 0.06
"47979" 0.35 0.54 0.04 0.07
"47980" 0.35 0.54 0.03 0.08
"47981" 0.35 0.54 0.02 0.09
"47982" 0.35 0.54 0.01 0.1
"47983" 0.35 0.54 0 0.11
"47984" 0.35 0.53 0.12 0
"47985" 0.35 0.53 0.11 0.01
"47986" 0.35 0.53 0.1 0.02
"47987" 0.35 0.53 0.09 0.03
"47988" 0.35 0.53 0.08 0.04
"47989" 0.35 0.53 0.07 0.05
"47990" 0.35 0.53 0.06 0.06
"47991" 0.35 0.53 0.05 0.07
"47992" 0.35 0.53 0.04 0.08
"47993" 0.35 0.53 0.03 0.09
"47994" 0.35 0.53 0.02 0.1
"47995" 0.35 0.53 0.01 0.11
"47996" 0.35 0.53 0 0.12
"47997" 0.35 0.52 0.13 0
"47998" 0.35 0.52 0.12 0.01
"47999" 0.35 0.52 0.11 0.02
"48000" 0.35 0.52 0.1 0.03
"48001" 0.35 0.52 0.09 0.04
"48002" 0.35 0.52 0.08 0.05
"48003" 0.35 0.52 0.07 0.06
"48004" 0.35 0.52 0.06 0.07
"48005" 0.35 0.52 0.05 0.08
"48006" 0.35 0.52 0.04 0.09
"48007" 0.35 0.52 0.03 0.1
"48008" 0.35 0.52 0.02 0.11
"48009" 0.35 0.52 0.01 0.12
"48010" 0.35 0.52 0 0.13
"48011" 0.35 0.51 0.14 0
"48012" 0.35 0.51 0.13 0.01
"48013" 0.35 0.51 0.12 0.02
"48014" 0.35 0.51 0.11 0.03
"48015" 0.35 0.51 0.1 0.04
"48016" 0.35 0.51 0.09 0.05
"48017" 0.35 0.51 0.08 0.06
"48018" 0.35 0.51 0.07 0.07
"48019" 0.35 0.51 0.06 0.08
"48020" 0.35 0.51 0.05 0.09
"48021" 0.35 0.51 0.04 0.1
"48022" 0.35 0.51 0.03 0.11
"48023" 0.35 0.51 0.02 0.12
"48024" 0.35 0.51 0.01 0.13
"48025" 0.35 0.51 0 0.14
"48026" 0.35 0.5 0.15 0
"48027" 0.35 0.5 0.14 0.01
"48028" 0.35 0.5 0.13 0.02
"48029" 0.35 0.5 0.12 0.03
"48030" 0.35 0.5 0.11 0.04
"48031" 0.35 0.5 0.1 0.05
"48032" 0.35 0.5 0.09 0.06
"48033" 0.35 0.5 0.08 0.07
"48034" 0.35 0.5 0.07 0.08
"48035" 0.35 0.5 0.06 0.09
"48036" 0.35 0.5 0.05 0.1
"48037" 0.35 0.5 0.04 0.11
"48038" 0.35 0.5 0.03 0.12
"48039" 0.35 0.5 0.02 0.13
"48040" 0.35 0.5 0.01 0.14
"48041" 0.35 0.5 0 0.15
"48042" 0.35 0.49 0.16 0
"48043" 0.35 0.49 0.15 0.01
"48044" 0.35 0.49 0.14 0.02
"48045" 0.35 0.49 0.13 0.03
"48046" 0.35 0.49 0.12 0.04
"48047" 0.35 0.49 0.11 0.05
"48048" 0.35 0.49 0.1 0.06
"48049" 0.35 0.49 0.09 0.07
"48050" 0.35 0.49 0.08 0.08
"48051" 0.35 0.49 0.07 0.09
"48052" 0.35 0.49 0.06 0.1
"48053" 0.35 0.49 0.05 0.11
"48054" 0.35 0.49 0.04 0.12
"48055" 0.35 0.49 0.03 0.13
"48056" 0.35 0.49 0.02 0.14
"48057" 0.35 0.49 0.01 0.15
"48058" 0.35 0.49 0 0.16
"48059" 0.35 0.48 0.17 0
"48060" 0.35 0.48 0.16 0.01
"48061" 0.35 0.48 0.15 0.02
"48062" 0.35 0.48 0.14 0.03
"48063" 0.35 0.48 0.13 0.04
"48064" 0.35 0.48 0.12 0.05
"48065" 0.35 0.48 0.11 0.06
"48066" 0.35 0.48 0.1 0.07
"48067" 0.35 0.48 0.09 0.08
"48068" 0.35 0.48 0.08 0.09
"48069" 0.35 0.48 0.07 0.1
"48070" 0.35 0.48 0.06 0.11
"48071" 0.35 0.48 0.05 0.12
"48072" 0.35 0.48 0.04 0.13
"48073" 0.35 0.48 0.03 0.14
"48074" 0.35 0.48 0.02 0.15
"48075" 0.35 0.48 0.01 0.16
"48076" 0.35 0.48 0 0.17
"48077" 0.35 0.47 0.18 0
"48078" 0.35 0.47 0.17 0.01
"48079" 0.35 0.47 0.16 0.02
"48080" 0.35 0.47 0.15 0.03
"48081" 0.35 0.47 0.14 0.04
"48082" 0.35 0.47 0.13 0.05
"48083" 0.35 0.47 0.12 0.06
"48084" 0.35 0.47 0.11 0.07
"48085" 0.35 0.47 0.1 0.08
"48086" 0.35 0.47 0.09 0.09
"48087" 0.35 0.47 0.08 0.1
"48088" 0.35 0.47 0.07 0.11
"48089" 0.35 0.47 0.06 0.12
"48090" 0.35 0.47 0.05 0.13
"48091" 0.35 0.47 0.04 0.14
"48092" 0.35 0.47 0.03 0.15
"48093" 0.35 0.47 0.02 0.16
"48094" 0.35 0.47 0.01 0.17
"48095" 0.35 0.47 0 0.18
"48096" 0.35 0.46 0.19 0
"48097" 0.35 0.46 0.18 0.01
"48098" 0.35 0.46 0.17 0.02
"48099" 0.35 0.46 0.16 0.03
"48100" 0.35 0.46 0.15 0.04
"48101" 0.35 0.46 0.14 0.05
"48102" 0.35 0.46 0.13 0.06
"48103" 0.35 0.46 0.12 0.07
"48104" 0.35 0.46 0.11 0.08
"48105" 0.35 0.46 0.1 0.09
"48106" 0.35 0.46 0.09 0.1
"48107" 0.35 0.46 0.08 0.11
"48108" 0.35 0.46 0.07 0.12
"48109" 0.35 0.46 0.06 0.13
"48110" 0.35 0.46 0.05 0.14
"48111" 0.35 0.46 0.04 0.15
"48112" 0.35 0.46 0.03 0.16
"48113" 0.35 0.46 0.02 0.17
"48114" 0.35 0.46 0.01 0.18
"48115" 0.35 0.46 0 0.19
"48116" 0.35 0.45 0.2 0
"48117" 0.35 0.45 0.19 0.01
"48118" 0.35 0.45 0.18 0.02
"48119" 0.35 0.45 0.17 0.03
"48120" 0.35 0.45 0.16 0.04
"48121" 0.35 0.45 0.15 0.05
"48122" 0.35 0.45 0.14 0.06
"48123" 0.35 0.45 0.13 0.07
"48124" 0.35 0.45 0.12 0.08
"48125" 0.35 0.45 0.11 0.09
"48126" 0.35 0.45 0.1 0.1
"48127" 0.35 0.45 0.09 0.11
"48128" 0.35 0.45 0.08 0.12
"48129" 0.35 0.45 0.07 0.13
"48130" 0.35 0.45 0.06 0.14
"48131" 0.35 0.45 0.05 0.15
"48132" 0.35 0.45 0.04 0.16
"48133" 0.35 0.45 0.03 0.17
"48134" 0.35 0.45 0.02 0.18
"48135" 0.35 0.45 0.01 0.19
"48136" 0.35 0.45 0 0.2
"48137" 0.35 0.44 0.21 0
"48138" 0.35 0.44 0.2 0.01
"48139" 0.35 0.44 0.19 0.02
"48140" 0.35 0.44 0.18 0.03
"48141" 0.35 0.44 0.17 0.04
"48142" 0.35 0.44 0.16 0.05
"48143" 0.35 0.44 0.15 0.06
"48144" 0.35 0.44 0.14 0.07
"48145" 0.35 0.44 0.13 0.08
"48146" 0.35 0.44 0.12 0.09
"48147" 0.35 0.44 0.11 0.1
"48148" 0.35 0.44 0.1 0.11
"48149" 0.35 0.44 0.09 0.12
"48150" 0.35 0.44 0.08 0.13
"48151" 0.35 0.44 0.07 0.14
"48152" 0.35 0.44 0.06 0.15
"48153" 0.35 0.44 0.05 0.16
"48154" 0.35 0.44 0.04 0.17
"48155" 0.35 0.44 0.03 0.18
"48156" 0.35 0.44 0.02 0.19
"48157" 0.35 0.44 0.01 0.2
"48158" 0.35 0.44 0 0.21
"48159" 0.35 0.43 0.22 0
"48160" 0.35 0.43 0.21 0.01
"48161" 0.35 0.43 0.2 0.02
"48162" 0.35 0.43 0.19 0.03
"48163" 0.35 0.43 0.18 0.04
"48164" 0.35 0.43 0.17 0.05
"48165" 0.35 0.43 0.16 0.06
"48166" 0.35 0.43 0.15 0.07
"48167" 0.35 0.43 0.14 0.08
"48168" 0.35 0.43 0.13 0.09
"48169" 0.35 0.43 0.12 0.1
"48170" 0.35 0.43 0.11 0.11
"48171" 0.35 0.43 0.1 0.12
"48172" 0.35 0.43 0.09 0.13
"48173" 0.35 0.43 0.08 0.14
"48174" 0.35 0.43 0.07 0.15
"48175" 0.35 0.43 0.06 0.16
"48176" 0.35 0.43 0.05 0.17
"48177" 0.35 0.43 0.04 0.18
"48178" 0.35 0.43 0.03 0.19
"48179" 0.35 0.43 0.02 0.2
"48180" 0.35 0.43 0.01 0.21
"48181" 0.35 0.43 0 0.22
"48182" 0.35 0.42 0.23 0
"48183" 0.35 0.42 0.22 0.01
"48184" 0.35 0.42 0.21 0.02
"48185" 0.35 0.42 0.2 0.03
"48186" 0.35 0.42 0.19 0.04
"48187" 0.35 0.42 0.18 0.05
"48188" 0.35 0.42 0.17 0.06
"48189" 0.35 0.42 0.16 0.07
"48190" 0.35 0.42 0.15 0.08
"48191" 0.35 0.42 0.14 0.09
"48192" 0.35 0.42 0.13 0.1
"48193" 0.35 0.42 0.12 0.11
"48194" 0.35 0.42 0.11 0.12
"48195" 0.35 0.42 0.1 0.13
"48196" 0.35 0.42 0.09 0.14
"48197" 0.35 0.42 0.08 0.15
"48198" 0.35 0.42 0.07 0.16
"48199" 0.35 0.42 0.06 0.17
"48200" 0.35 0.42 0.05 0.18
"48201" 0.35 0.42 0.04 0.19
"48202" 0.35 0.42 0.03 0.2
"48203" 0.35 0.42 0.02 0.21
"48204" 0.35 0.42 0.01 0.22
"48205" 0.35 0.42 0 0.23
"48206" 0.35 0.41 0.24 0
"48207" 0.35 0.41 0.23 0.01
"48208" 0.35 0.41 0.22 0.02
"48209" 0.35 0.41 0.21 0.03
"48210" 0.35 0.41 0.2 0.04
"48211" 0.35 0.41 0.19 0.05
"48212" 0.35 0.41 0.18 0.06
"48213" 0.35 0.41 0.17 0.07
"48214" 0.35 0.41 0.16 0.08
"48215" 0.35 0.41 0.15 0.09
"48216" 0.35 0.41 0.14 0.1
"48217" 0.35 0.41 0.13 0.11
"48218" 0.35 0.41 0.12 0.12
"48219" 0.35 0.41 0.11 0.13
"48220" 0.35 0.41 0.1 0.14
"48221" 0.35 0.41 0.09 0.15
"48222" 0.35 0.41 0.08 0.16
"48223" 0.35 0.41 0.07 0.17
"48224" 0.35 0.41 0.06 0.18
"48225" 0.35 0.41 0.05 0.19
"48226" 0.35 0.41 0.04 0.2
"48227" 0.35 0.41 0.03 0.21
"48228" 0.35 0.41 0.02 0.22
"48229" 0.35 0.41 0.01 0.23
"48230" 0.35 0.41 0 0.24
"48231" 0.35 0.4 0.25 0
"48232" 0.35 0.4 0.24 0.01
"48233" 0.35 0.4 0.23 0.02
"48234" 0.35 0.4 0.22 0.03
"48235" 0.35 0.4 0.21 0.04
"48236" 0.35 0.4 0.2 0.05
"48237" 0.35 0.4 0.19 0.06
"48238" 0.35 0.4 0.18 0.07
"48239" 0.35 0.4 0.17 0.08
"48240" 0.35 0.4 0.16 0.09
"48241" 0.35 0.4 0.15 0.1
"48242" 0.35 0.4 0.14 0.11
"48243" 0.35 0.4 0.13 0.12
"48244" 0.35 0.4 0.12 0.13
"48245" 0.35 0.4 0.11 0.14
"48246" 0.35 0.4 0.1 0.15
"48247" 0.35 0.4 0.09 0.16
"48248" 0.35 0.4 0.08 0.17
"48249" 0.35 0.4 0.07 0.18
"48250" 0.35 0.4 0.06 0.19
"48251" 0.35 0.4 0.05 0.2
"48252" 0.35 0.4 0.04 0.21
"48253" 0.35 0.4 0.03 0.22
"48254" 0.35 0.4 0.02 0.23
"48255" 0.35 0.4 0.01 0.24
"48256" 0.35 0.4 0 0.25
"48257" 0.35 0.39 0.26 0
"48258" 0.35 0.39 0.25 0.01
"48259" 0.35 0.39 0.24 0.02
"48260" 0.35 0.39 0.23 0.03
"48261" 0.35 0.39 0.22 0.04
"48262" 0.35 0.39 0.21 0.05
"48263" 0.35 0.39 0.2 0.06
"48264" 0.35 0.39 0.19 0.07
"48265" 0.35 0.39 0.18 0.08
"48266" 0.35 0.39 0.17 0.09
"48267" 0.35 0.39 0.16 0.1
"48268" 0.35 0.39 0.15 0.11
"48269" 0.35 0.39 0.14 0.12
"48270" 0.35 0.39 0.13 0.13
"48271" 0.35 0.39 0.12 0.14
"48272" 0.35 0.39 0.11 0.15
"48273" 0.35 0.39 0.1 0.16
"48274" 0.35 0.39 0.09 0.17
"48275" 0.35 0.39 0.08 0.18
"48276" 0.35 0.39 0.07 0.19
"48277" 0.35 0.39 0.06 0.2
"48278" 0.35 0.39 0.05 0.21
"48279" 0.35 0.39 0.04 0.22
"48280" 0.35 0.39 0.03 0.23
"48281" 0.35 0.39 0.02 0.24
"48282" 0.35 0.39 0.01 0.25
"48283" 0.35 0.39 0 0.26
"48284" 0.35 0.38 0.27 0
"48285" 0.35 0.38 0.26 0.01
"48286" 0.35 0.38 0.25 0.02
"48287" 0.35 0.38 0.24 0.03
"48288" 0.35 0.38 0.23 0.04
"48289" 0.35 0.38 0.22 0.05
"48290" 0.35 0.38 0.21 0.06
"48291" 0.35 0.38 0.2 0.07
"48292" 0.35 0.38 0.19 0.08
"48293" 0.35 0.38 0.18 0.09
"48294" 0.35 0.38 0.17 0.1
"48295" 0.35 0.38 0.16 0.11
"48296" 0.35 0.38 0.15 0.12
"48297" 0.35 0.38 0.14 0.13
"48298" 0.35 0.38 0.13 0.14
"48299" 0.35 0.38 0.12 0.15
"48300" 0.35 0.38 0.11 0.16
"48301" 0.35 0.38 0.1 0.17
"48302" 0.35 0.38 0.09 0.18
"48303" 0.35 0.38 0.08 0.19
"48304" 0.35 0.38 0.07 0.2
"48305" 0.35 0.38 0.06 0.21
"48306" 0.35 0.38 0.05 0.22
"48307" 0.35 0.38 0.04 0.23
"48308" 0.35 0.38 0.03 0.24
"48309" 0.35 0.38 0.02 0.25
"48310" 0.35 0.38 0.01 0.26
"48311" 0.35 0.38 0 0.27
"48312" 0.35 0.37 0.28 0
"48313" 0.35 0.37 0.27 0.01
"48314" 0.35 0.37 0.26 0.02
"48315" 0.35 0.37 0.25 0.03
"48316" 0.35 0.37 0.24 0.04
"48317" 0.35 0.37 0.23 0.05
"48318" 0.35 0.37 0.22 0.06
"48319" 0.35 0.37 0.21 0.07
"48320" 0.35 0.37 0.2 0.08
"48321" 0.35 0.37 0.19 0.09
"48322" 0.35 0.37 0.18 0.1
"48323" 0.35 0.37 0.17 0.11
"48324" 0.35 0.37 0.16 0.12
"48325" 0.35 0.37 0.15 0.13
"48326" 0.35 0.37 0.14 0.14
"48327" 0.35 0.37 0.13 0.15
"48328" 0.35 0.37 0.12 0.16
"48329" 0.35 0.37 0.11 0.17
"48330" 0.35 0.37 0.1 0.18
"48331" 0.35 0.37 0.09 0.19
"48332" 0.35 0.37 0.08 0.2
"48333" 0.35 0.37 0.07 0.21
"48334" 0.35 0.37 0.06 0.22
"48335" 0.35 0.37 0.05 0.23
"48336" 0.35 0.37 0.04 0.24
"48337" 0.35 0.37 0.03 0.25
"48338" 0.35 0.37 0.02 0.26
"48339" 0.35 0.37 0.01 0.27
"48340" 0.35 0.37 0 0.28
"48341" 0.35 0.36 0.29 0
"48342" 0.35 0.36 0.28 0.01
"48343" 0.35 0.36 0.27 0.02
"48344" 0.35 0.36 0.26 0.03
"48345" 0.35 0.36 0.25 0.04
"48346" 0.35 0.36 0.24 0.05
"48347" 0.35 0.36 0.23 0.06
"48348" 0.35 0.36 0.22 0.07
"48349" 0.35 0.36 0.21 0.08
"48350" 0.35 0.36 0.2 0.09
"48351" 0.35 0.36 0.19 0.1
"48352" 0.35 0.36 0.18 0.11
"48353" 0.35 0.36 0.17 0.12
"48354" 0.35 0.36 0.16 0.13
"48355" 0.35 0.36 0.15 0.14
"48356" 0.35 0.36 0.14 0.15
"48357" 0.35 0.36 0.13 0.16
"48358" 0.35 0.36 0.12 0.17
"48359" 0.35 0.36 0.11 0.18
"48360" 0.35 0.36 0.1 0.19
"48361" 0.35 0.36 0.09 0.2
"48362" 0.35 0.36 0.08 0.21
"48363" 0.35 0.36 0.07 0.22
"48364" 0.35 0.36 0.06 0.23
"48365" 0.35 0.36 0.05 0.24
"48366" 0.35 0.36 0.04 0.25
"48367" 0.35 0.36 0.03 0.26
"48368" 0.35 0.36 0.02 0.27
"48369" 0.35 0.36 0.01 0.28
"48370" 0.35 0.36 0 0.29
"48371" 0.35 0.35 0.3 0
"48372" 0.35 0.35 0.29 0.01
"48373" 0.35 0.35 0.28 0.02
"48374" 0.35 0.35 0.27 0.03
"48375" 0.35 0.35 0.26 0.04
"48376" 0.35 0.35 0.25 0.05
"48377" 0.35 0.35 0.24 0.06
"48378" 0.35 0.35 0.23 0.07
"48379" 0.35 0.35 0.22 0.08
"48380" 0.35 0.35 0.21 0.09
"48381" 0.35 0.35 0.2 0.1
"48382" 0.35 0.35 0.19 0.11
"48383" 0.35 0.35 0.18 0.12
"48384" 0.35 0.35 0.17 0.13
"48385" 0.35 0.35 0.16 0.14
"48386" 0.35 0.35 0.15 0.15
"48387" 0.35 0.35 0.14 0.16
"48388" 0.35 0.35 0.13 0.17
"48389" 0.35 0.35 0.12 0.18
"48390" 0.35 0.35 0.11 0.19
"48391" 0.35 0.35 0.1 0.2
"48392" 0.35 0.35 0.09 0.21
"48393" 0.35 0.35 0.08 0.22
"48394" 0.35 0.35 0.07 0.23
"48395" 0.35 0.35 0.06 0.24
"48396" 0.35 0.35 0.05 0.25
"48397" 0.35 0.35 0.04 0.26
"48398" 0.35 0.35 0.03 0.27
"48399" 0.35 0.35 0.02 0.28
"48400" 0.35 0.35 0.01 0.29
"48401" 0.35 0.35 0 0.3
"48402" 0.35 0.34 0.31 0
"48403" 0.35 0.34 0.3 0.01
"48404" 0.35 0.34 0.29 0.02
"48405" 0.35 0.34 0.28 0.03
"48406" 0.35 0.34 0.27 0.04
"48407" 0.35 0.34 0.26 0.05
"48408" 0.35 0.34 0.25 0.06
"48409" 0.35 0.34 0.24 0.07
"48410" 0.35 0.34 0.23 0.08
"48411" 0.35 0.34 0.22 0.09
"48412" 0.35 0.34 0.21 0.1
"48413" 0.35 0.34 0.2 0.11
"48414" 0.35 0.34 0.19 0.12
"48415" 0.35 0.34 0.18 0.13
"48416" 0.35 0.34 0.17 0.14
"48417" 0.35 0.34 0.16 0.15
"48418" 0.35 0.34 0.15 0.16
"48419" 0.35 0.34 0.14 0.17
"48420" 0.35 0.34 0.13 0.18
"48421" 0.35 0.34 0.12 0.19
"48422" 0.35 0.34 0.11 0.2
"48423" 0.35 0.34 0.1 0.21
"48424" 0.35 0.34 0.09 0.22
"48425" 0.35 0.34 0.08 0.23
"48426" 0.35 0.34 0.07 0.24
"48427" 0.35 0.34 0.06 0.25
"48428" 0.35 0.34 0.05 0.26
"48429" 0.35 0.34 0.04 0.27
"48430" 0.35 0.34 0.03 0.28
"48431" 0.35 0.34 0.02 0.29
"48432" 0.35 0.34 0.01 0.3
"48433" 0.35 0.34 0 0.31
"48434" 0.35 0.33 0.32 0
"48435" 0.35 0.33 0.31 0.01
"48436" 0.35 0.33 0.3 0.02
"48437" 0.35 0.33 0.29 0.03
"48438" 0.35 0.33 0.28 0.04
"48439" 0.35 0.33 0.27 0.05
"48440" 0.35 0.33 0.26 0.06
"48441" 0.35 0.33 0.25 0.07
"48442" 0.35 0.33 0.24 0.08
"48443" 0.35 0.33 0.23 0.09
"48444" 0.35 0.33 0.22 0.1
"48445" 0.35 0.33 0.21 0.11
"48446" 0.35 0.33 0.2 0.12
"48447" 0.35 0.33 0.19 0.13
"48448" 0.35 0.33 0.18 0.14
"48449" 0.35 0.33 0.17 0.15
"48450" 0.35 0.33 0.16 0.16
"48451" 0.35 0.33 0.15 0.17
"48452" 0.35 0.33 0.14 0.18
"48453" 0.35 0.33 0.13 0.19
"48454" 0.35 0.33 0.12 0.2
"48455" 0.35 0.33 0.11 0.21
"48456" 0.35 0.33 0.1 0.22
"48457" 0.35 0.33 0.09 0.23
"48458" 0.35 0.33 0.08 0.24
"48459" 0.35 0.33 0.07 0.25
"48460" 0.35 0.33 0.06 0.26
"48461" 0.35 0.33 0.05 0.27
"48462" 0.35 0.33 0.04 0.28
"48463" 0.35 0.33 0.03 0.29
"48464" 0.35 0.33 0.02 0.3
"48465" 0.35 0.33 0.01 0.31
"48466" 0.35 0.33 0 0.32
"48467" 0.35 0.32 0.33 0
"48468" 0.35 0.32 0.32 0.01
"48469" 0.35 0.32 0.31 0.02
"48470" 0.35 0.32 0.3 0.03
"48471" 0.35 0.32 0.29 0.04
"48472" 0.35 0.32 0.28 0.05
"48473" 0.35 0.32 0.27 0.06
"48474" 0.35 0.32 0.26 0.07
"48475" 0.35 0.32 0.25 0.08
"48476" 0.35 0.32 0.24 0.09
"48477" 0.35 0.32 0.23 0.1
"48478" 0.35 0.32 0.22 0.11
"48479" 0.35 0.32 0.21 0.12
"48480" 0.35 0.32 0.2 0.13
"48481" 0.35 0.32 0.19 0.14
"48482" 0.35 0.32 0.18 0.15
"48483" 0.35 0.32 0.17 0.16
"48484" 0.35 0.32 0.16 0.17
"48485" 0.35 0.32 0.15 0.18
"48486" 0.35 0.32 0.14 0.19
"48487" 0.35 0.32 0.13 0.2
"48488" 0.35 0.32 0.12 0.21
"48489" 0.35 0.32 0.11 0.22
"48490" 0.35 0.32 0.1 0.23
"48491" 0.35 0.32 0.09 0.24
"48492" 0.35 0.32 0.08 0.25
"48493" 0.35 0.32 0.07 0.26
"48494" 0.35 0.32 0.06 0.27
"48495" 0.35 0.32 0.05 0.28
"48496" 0.35 0.32 0.04 0.29
"48497" 0.35 0.32 0.03 0.3
"48498" 0.35 0.32 0.02 0.31
"48499" 0.35 0.32 0.01 0.32
"48500" 0.35 0.32 0 0.33
"48501" 0.35 0.31 0.34 0
"48502" 0.35 0.31 0.33 0.01
"48503" 0.35 0.31 0.32 0.02
"48504" 0.35 0.31 0.31 0.03
"48505" 0.35 0.31 0.3 0.04
"48506" 0.35 0.31 0.29 0.05
"48507" 0.35 0.31 0.28 0.06
"48508" 0.35 0.31 0.27 0.07
"48509" 0.35 0.31 0.26 0.08
"48510" 0.35 0.31 0.25 0.09
"48511" 0.35 0.31 0.24 0.1
"48512" 0.35 0.31 0.23 0.11
"48513" 0.35 0.31 0.22 0.12
"48514" 0.35 0.31 0.21 0.13
"48515" 0.35 0.31 0.2 0.14
"48516" 0.35 0.31 0.19 0.15
"48517" 0.35 0.31 0.18 0.16
"48518" 0.35 0.31 0.17 0.17
"48519" 0.35 0.31 0.16 0.18
"48520" 0.35 0.31 0.15 0.19
"48521" 0.35 0.31 0.14 0.2
"48522" 0.35 0.31 0.13 0.21
"48523" 0.35 0.31 0.12 0.22
"48524" 0.35 0.31 0.11 0.23
"48525" 0.35 0.31 0.1 0.24
"48526" 0.35 0.31 0.09 0.25
"48527" 0.35 0.31 0.08 0.26
"48528" 0.35 0.31 0.07 0.27
"48529" 0.35 0.31 0.06 0.28
"48530" 0.35 0.31 0.05 0.29
"48531" 0.35 0.31 0.04 0.3
"48532" 0.35 0.31 0.03 0.31
"48533" 0.35 0.31 0.02 0.32
"48534" 0.35 0.31 0.01 0.33
"48535" 0.35 0.31 0 0.34
"48536" 0.35 0.3 0.35 0
"48537" 0.35 0.3 0.34 0.01
"48538" 0.35 0.3 0.33 0.02
"48539" 0.35 0.3 0.32 0.03
"48540" 0.35 0.3 0.31 0.04
"48541" 0.35 0.3 0.3 0.05
"48542" 0.35 0.3 0.29 0.06
"48543" 0.35 0.3 0.28 0.07
"48544" 0.35 0.3 0.27 0.08
"48545" 0.35 0.3 0.26 0.09
"48546" 0.35 0.3 0.25 0.1
"48547" 0.35 0.3 0.24 0.11
"48548" 0.35 0.3 0.23 0.12
"48549" 0.35 0.3 0.22 0.13
"48550" 0.35 0.3 0.21 0.14
"48551" 0.35 0.3 0.2 0.15
"48552" 0.35 0.3 0.19 0.16
"48553" 0.35 0.3 0.18 0.17
"48554" 0.35 0.3 0.17 0.18
"48555" 0.35 0.3 0.16 0.19
"48556" 0.35 0.3 0.15 0.2
"48557" 0.35 0.3 0.14 0.21
"48558" 0.35 0.3 0.13 0.22
"48559" 0.35 0.3 0.12 0.23
"48560" 0.35 0.3 0.11 0.24
"48561" 0.35 0.3 0.1 0.25
"48562" 0.35 0.3 0.09 0.26
"48563" 0.35 0.3 0.08 0.27
"48564" 0.35 0.3 0.07 0.28
"48565" 0.35 0.3 0.06 0.29
"48566" 0.35 0.3 0.05 0.3
"48567" 0.35 0.3 0.04 0.31
"48568" 0.35 0.3 0.03 0.32
"48569" 0.35 0.3 0.02 0.33
"48570" 0.35 0.3 0.01 0.34
"48571" 0.35 0.3 0 0.35
"48572" 0.35 0.29 0.36 0
"48573" 0.35 0.29 0.35 0.01
"48574" 0.35 0.29 0.34 0.02
"48575" 0.35 0.29 0.33 0.03
"48576" 0.35 0.29 0.32 0.04
"48577" 0.35 0.29 0.31 0.05
