"W1"	"W2"	"W3"
"11037"	0.48	-0.38	0.9
"11038"	0.48	-0.37	0.89
"11039"	0.48	-0.36	0.88
"11040"	0.48	-0.35	0.87
"11041"	0.48	-0.34	0.86
"11042"	0.48	-0.33	0.85
"11043"	0.48	-0.32	0.84
"11044"	0.48	-0.31	0.83
"11045"	0.48	-0.3	0.82
"11046"	0.48	-0.29	0.81
"11047"	0.48	-0.28	0.8
"11048"	0.48	-0.27	0.79
"11049"	0.48	-0.26	0.78
"11050"	0.48	-0.25	0.77
"11051"	0.48	-0.24	0.76
"11052"	0.48	-0.23	0.75
"11053"	0.48	-0.22	0.74
"11054"	0.48	-0.21	0.73
"11055"	0.48	-0.2	0.72
"11056"	0.48	-0.19	0.71
"11057"	0.48	-0.18	0.7
"11058"	0.48	-0.17	0.69
"11059"	0.48	-0.16	0.68
"11060"	0.48	-0.15	0.67
"11061"	0.48	-0.14	0.66
"11062"	0.48	-0.13	0.65
"11063"	0.48	-0.12	0.64
"11064"	0.48	-0.11	0.63
"11065"	0.48	-0.1	0.62
"11066"	0.48	-0.09	0.61
"11067"	0.48	-0.08	0.6
"11068"	0.48	-0.07	0.59
"11069"	0.48	-0.06	0.58
"11070"	0.48	-0.05	0.57
"11071"	0.48	-0.04	0.56
"11072"	0.48	-0.03	0.55
"11073"	0.48	-0.02	0.54
"11074"	0.48	-0.01	0.53
"11075"	0.48	0	0.52
"11076"	0.48	0.01	0.51
"11077"	0.48	0.02	0.5
"11078"	0.48	0.03	0.49
"11079"	0.48	0.04	0.48
"11080"	0.48	0.05	0.47
"11081"	0.48	0.06	0.46
"11082"	0.48	0.07	0.45
"11083"	0.48	0.08	0.44
"11084"	0.48	0.09	0.43
"11085"	0.48	0.1	0.42
"11086"	0.48	0.11	0.41
"11087"	0.48	0.12	0.4
"11088"	0.48	0.13	0.39
"11089"	0.48	0.14	0.38
"11090"	0.48	0.15	0.37
"11091"	0.48	0.16	0.36
"11092"	0.48	0.17	0.35
"11093"	0.48	0.18	0.34
"11094"	0.48	0.19	0.33
"11095"	0.48	0.2	0.32
"11096"	0.48	0.21	0.31
"11097"	0.48	0.22	0.3
"11098"	0.48	0.23	0.29
"11099"	0.48	0.24	0.28
"11100"	0.48	0.25	0.27
"11101"	0.48	0.26	0.26
"11102"	0.48	0.27	0.25
"11103"	0.48	0.28	0.24
"11104"	0.48	0.29	0.23
"11105"	0.48	0.3	0.22
"11106"	0.48	0.31	0.21
"11107"	0.48	0.32	0.2
"11108"	0.48	0.33	0.19
"11109"	0.48	0.34	0.18
"11110"	0.48	0.35	0.17
"11111"	0.48	0.36	0.16
"11112"	0.48	0.37	0.15
"11113"	0.48	0.38	0.14
"11114"	0.48	0.39	0.13
"11115"	0.48	0.4	0.12
"11116"	0.48	0.41	0.11
"11117"	0.48	0.42	0.1
"11118"	0.48	0.43	0.09
"11119"	0.48	0.44	0.08
"11120"	0.48	0.45	0.07
"11121"	0.48	0.46	0.06
"11122"	0.48	0.47	0.05
"11123"	0.48	0.48	0.04
"11124"	0.48	0.49	0.03
"11125"	0.48	0.5	0.02
"11126"	0.48	0.51	0.01
"11127"	0.48	0.52	0
"11128"	0.48	0.53	-0.01
"11129"	0.48	0.54	-0.02
"11130"	0.48	0.55	-0.03
"11131"	0.48	0.56	-0.04
"11132"	0.48	0.57	-0.05
"11133"	0.48	0.58	-0.06
"11134"	0.48	0.59	-0.07
"11135"	0.48	0.6	-0.08
"11136"	0.48	0.61	-0.09
"11137"	0.48	0.62	-0.1
"11138"	0.48	0.63	-0.11
"11139"	0.48	0.64	-0.12
"11140"	0.48	0.65	-0.13
"11141"	0.48	0.66	-0.14
"11142"	0.48	0.67	-0.15
"11143"	0.48	0.68	-0.16
"11144"	0.48	0.69	-0.17
"11145"	0.48	0.7	-0.18
"11146"	0.48	0.71	-0.19
"11147"	0.48	0.72	-0.2
"11148"	0.48	0.73	-0.21
"11149"	0.48	0.74	-0.22
"11150"	0.48	0.75	-0.23
"11151"	0.48	0.76	-0.24
"11152"	0.48	0.77	-0.25
"11153"	0.48	0.78	-0.26
"11154"	0.48	0.79	-0.27
"11155"	0.48	0.8	-0.28
"11156"	0.48	0.81	-0.29
"11157"	0.48	0.82	-0.3
"11158"	0.48	0.83	-0.31
"11159"	0.48	0.84	-0.32
"11160"	0.48	0.85	-0.33
"11161"	0.48	0.86	-0.34
"11162"	0.48	0.87	-0.35
"11163"	0.48	0.88	-0.36
"11164"	0.48	0.89	-0.37
"11165"	0.48	0.9	-0.38
"11166"	0.48	0.91	-0.39
"11167"	0.48	0.92	-0.4
"11168"	0.48	0.93	-0.41
"11169"	0.48	0.94	-0.42
"11170"	0.48	0.95	-0.43
"11171"	0.48	0.96	-0.44
"11172"	0.48	0.97	-0.45
"11173"	0.48	0.98	-0.46
"11174"	0.48	0.99	-0.47
"11175"	0.48	1	-0.48
"11176"	0.49	-0.49	1
"11177"	0.49	-0.48	0.99
"11178"	0.49	-0.47	0.98
"11179"	0.49	-0.46	0.97
"11180"	0.49	-0.45	0.96
"11181"	0.49	-0.44	0.95
"11182"	0.49	-0.43	0.94
"11183"	0.49	-0.42	0.93
"11184"	0.49	-0.41	0.92
"11185"	0.49	-0.4	0.91
"11186"	0.49	-0.39	0.9
"11187"	0.49	-0.38	0.89
"11188"	0.49	-0.37	0.88
"11189"	0.49	-0.36	0.87
"11190"	0.49	-0.35	0.86
"11191"	0.49	-0.34	0.85
"11192"	0.49	-0.33	0.84
"11193"	0.49	-0.32	0.83
"11194"	0.49	-0.31	0.82
"11195"	0.49	-0.3	0.81
"11196"	0.49	-0.29	0.8
"11197"	0.49	-0.28	0.79
"11198"	0.49	-0.27	0.78
"11199"	0.49	-0.26	0.77
"11200"	0.49	-0.25	0.76
"11201"	0.49	-0.24	0.75
"11202"	0.49	-0.23	0.74
"11203"	0.49	-0.22	0.73
"11204"	0.49	-0.21	0.72
"11205"	0.49	-0.2	0.71
"11206"	0.49	-0.19	0.7
"11207"	0.49	-0.18	0.69
"11208"	0.49	-0.17	0.68
"11209"	0.49	-0.16	0.67
"11210"	0.49	-0.15	0.66
"11211"	0.49	-0.14	0.65
"11212"	0.49	-0.13	0.64
"11213"	0.49	-0.12	0.63
"11214"	0.49	-0.11	0.62
"11215"	0.49	-0.1	0.61
"11216"	0.49	-0.09	0.6
"11217"	0.49	-0.08	0.59
"11218"	0.49	-0.07	0.58
"11219"	0.49	-0.06	0.57
"11220"	0.49	-0.05	0.56
"11221"	0.49	-0.04	0.55
"11222"	0.49	-0.03	0.54
"11223"	0.49	-0.02	0.53
"11224"	0.49	-0.01	0.52
"11225"	0.49	0	0.51
"11226"	0.49	0.01	0.5
"11227"	0.49	0.02	0.49
"11228"	0.49	0.03	0.48
"11229"	0.49	0.04	0.47
"11230"	0.49	0.05	0.46
"11231"	0.49	0.06	0.45
"11232"	0.49	0.07	0.44
"11233"	0.49	0.08	0.43
"11234"	0.49	0.09	0.42
"11235"	0.49	0.1	0.41
"11236"	0.49	0.11	0.4
"11237"	0.49	0.12	0.39
"11238"	0.49	0.13	0.38
"11239"	0.49	0.14	0.37
"11240"	0.49	0.15	0.36
"11241"	0.49	0.16	0.35
"11242"	0.49	0.17	0.34
"11243"	0.49	0.18	0.33
"11244"	0.49	0.19	0.32
"11245"	0.49	0.2	0.31
"11246"	0.49	0.21	0.3
"11247"	0.49	0.22	0.29
"11248"	0.49	0.23	0.28
"11249"	0.49	0.24	0.27
"11250"	0.49	0.25	0.26
"11251"	0.49	0.26	0.25
"11252"	0.49	0.27	0.24
"11253"	0.49	0.28	0.23
"11254"	0.49	0.29	0.22
"11255"	0.49	0.3	0.21
"11256"	0.49	0.31	0.2
"11257"	0.49	0.32	0.19
"11258"	0.49	0.33	0.18
"11259"	0.49	0.34	0.17
"11260"	0.49	0.35	0.16
"11261"	0.49	0.36	0.15
"11262"	0.49	0.37	0.14
"11263"	0.49	0.38	0.13
"11264"	0.49	0.39	0.12
"11265"	0.49	0.4	0.11
"11266"	0.49	0.41	0.1
"11267"	0.49	0.42	0.09
"11268"	0.49	0.43	0.08
"11269"	0.49	0.44	0.07
"11270"	0.49	0.45	0.06
"11271"	0.49	0.46	0.05
"11272"	0.49	0.47	0.04
"11273"	0.49	0.48	0.03
"11274"	0.49	0.49	0.02
"11275"	0.49	0.5	0.01
"11276"	0.49	0.51	0
"11277"	0.49	0.52	-0.01
"11278"	0.49	0.53	-0.02
"11279"	0.49	0.54	-0.03
"11280"	0.49	0.55	-0.04
"11281"	0.49	0.56	-0.05
"11282"	0.49	0.57	-0.06
"11283"	0.49	0.58	-0.07
"11284"	0.49	0.59	-0.08
"11285"	0.49	0.6	-0.09
"11286"	0.49	0.61	-0.1
"11287"	0.49	0.62	-0.11
"11288"	0.49	0.63	-0.12
"11289"	0.49	0.64	-0.13
"11290"	0.49	0.65	-0.14
"11291"	0.49	0.66	-0.15
"11292"	0.49	0.67	-0.16
"11293"	0.49	0.68	-0.17
"11294"	0.49	0.69	-0.18
"11295"	0.49	0.7	-0.19
"11296"	0.49	0.71	-0.2
"11297"	0.49	0.72	-0.21
"11298"	0.49	0.73	-0.22
"11299"	0.49	0.74	-0.23
"11300"	0.49	0.75	-0.24
"11301"	0.49	0.76	-0.25
"11302"	0.49	0.77	-0.26
"11303"	0.49	0.78	-0.27
"11304"	0.49	0.79	-0.28
"11305"	0.49	0.8	-0.29
"11306"	0.49	0.81	-0.3
"11307"	0.49	0.82	-0.31
"11308"	0.49	0.83	-0.32
"11309"	0.49	0.84	-0.33
"11310"	0.49	0.85	-0.34
"11311"	0.49	0.86	-0.35
"11312"	0.49	0.87	-0.36
"11313"	0.49	0.88	-0.37
"11314"	0.49	0.89	-0.38
"11315"	0.49	0.9	-0.39
"11316"	0.49	0.91	-0.4
"11317"	0.49	0.92	-0.41
"11318"	0.49	0.93	-0.42
"11319"	0.49	0.94	-0.43
"11320"	0.49	0.95	-0.44
"11321"	0.49	0.96	-0.45
"11322"	0.49	0.97	-0.46
"11323"	0.49	0.98	-0.47
"11324"	0.49	0.99	-0.48
"11325"	0.49	1	-0.49
"11326"	0.5	-0.5	1
"11327"	0.5	-0.49	0.99
"11328"	0.5	-0.48	0.98
"11329"	0.5	-0.47	0.97
"11330"	0.5	-0.46	0.96
"11331"	0.5	-0.45	0.95
"11332"	0.5	-0.44	0.94
"11333"	0.5	-0.43	0.93
"11334"	0.5	-0.42	0.92
"11335"	0.5	-0.41	0.91
"11336"	0.5	-0.4	0.9
"11337"	0.5	-0.39	0.89
"11338"	0.5	-0.38	0.88
"11339"	0.5	-0.37	0.87
"11340"	0.5	-0.36	0.86
"11341"	0.5	-0.35	0.85
"11342"	0.5	-0.34	0.84
"11343"	0.5	-0.33	0.83
"11344"	0.5	-0.32	0.82
"11345"	0.5	-0.31	0.81
"11346"	0.5	-0.3	0.8
"11347"	0.5	-0.29	0.79
"11348"	0.5	-0.28	0.78
"11349"	0.5	-0.27	0.77
"11350"	0.5	-0.26	0.76
"11351"	0.5	-0.25	0.75
"11352"	0.5	-0.24	0.74
"11353"	0.5	-0.23	0.73
"11354"	0.5	-0.22	0.72
"11355"	0.5	-0.21	0.71
"11356"	0.5	-0.2	0.7
"11357"	0.5	-0.19	0.69
"11358"	0.5	-0.18	0.68
"11359"	0.5	-0.17	0.67
"11360"	0.5	-0.16	0.66
"11361"	0.5	-0.15	0.65
"11362"	0.5	-0.14	0.64
"11363"	0.5	-0.13	0.63
"11364"	0.5	-0.12	0.62
"11365"	0.5	-0.11	0.61
"11366"	0.5	-0.1	0.6
"11367"	0.5	-0.09	0.59
"11368"	0.5	-0.08	0.58
"11369"	0.5	-0.07	0.57
"11370"	0.5	-0.06	0.56
"11371"	0.5	-0.05	0.55
"11372"	0.5	-0.04	0.54
"11373"	0.5	-0.03	0.53
"11374"	0.5	-0.02	0.52
"11375"	0.5	-0.01	0.51
"11376"	0.5	0	0.5
"11377"	0.5	0.01	0.49
"11378"	0.5	0.02	0.48
"11379"	0.5	0.03	0.47
"11380"	0.5	0.04	0.46
"11381"	0.5	0.05	0.45
"11382"	0.5	0.06	0.44
"11383"	0.5	0.07	0.43
"11384"	0.5	0.08	0.42
"11385"	0.5	0.09	0.41
"11386"	0.5	0.1	0.4
"11387"	0.5	0.11	0.39
"11388"	0.5	0.12	0.38
"11389"	0.5	0.13	0.37
"11390"	0.5	0.14	0.36
"11391"	0.5	0.15	0.35
"11392"	0.5	0.16	0.34
"11393"	0.5	0.17	0.33
"11394"	0.5	0.18	0.32
"11395"	0.5	0.19	0.31
"11396"	0.5	0.2	0.3
"11397"	0.5	0.21	0.29
"11398"	0.5	0.22	0.28
"11399"	0.5	0.23	0.27
"11400"	0.5	0.24	0.26
"11401"	0.5	0.25	0.25
"11402"	0.5	0.26	0.24
"11403"	0.5	0.27	0.23
"11404"	0.5	0.28	0.22
"11405"	0.5	0.29	0.21
"11406"	0.5	0.3	0.2
"11407"	0.5	0.31	0.19
"11408"	0.5	0.32	0.18
"11409"	0.5	0.33	0.17
"11410"	0.5	0.34	0.16
"11411"	0.5	0.35	0.15
"11412"	0.5	0.36	0.14
"11413"	0.5	0.37	0.13
"11414"	0.5	0.38	0.12
"11415"	0.5	0.39	0.11
"11416"	0.5	0.4	0.1
"11417"	0.5	0.41	0.09
"11418"	0.5	0.42	0.08
"11419"	0.5	0.43	0.07
"11420"	0.5	0.44	0.06
"11421"	0.5	0.45	0.05
"11422"	0.5	0.46	0.04
"11423"	0.5	0.47	0.03
"11424"	0.5	0.48	0.02
"11425"	0.5	0.49	0.01
"11426"	0.5	0.5	0
"11427"	0.5	0.51	-0.01
"11428"	0.5	0.52	-0.02
"11429"	0.5	0.53	-0.03
"11430"	0.5	0.54	-0.04
"11431"	0.5	0.55	-0.05
"11432"	0.5	0.56	-0.06
"11433"	0.5	0.57	-0.07
"11434"	0.5	0.58	-0.08
"11435"	0.5	0.59	-0.09
"11436"	0.5	0.6	-0.1
"11437"	0.5	0.61	-0.11
"11438"	0.5	0.62	-0.12
"11439"	0.5	0.63	-0.13
"11440"	0.5	0.64	-0.14
"11441"	0.5	0.65	-0.15
"11442"	0.5	0.66	-0.16
"11443"	0.5	0.67	-0.17
"11444"	0.5	0.68	-0.18
"11445"	0.5	0.69	-0.19
"11446"	0.5	0.7	-0.2
"11447"	0.5	0.71	-0.21
"11448"	0.5	0.72	-0.22
"11449"	0.5	0.73	-0.23
"11450"	0.5	0.74	-0.24
"11451"	0.5	0.75	-0.25
"11452"	0.5	0.76	-0.26
"11453"	0.5	0.77	-0.27
"11454"	0.5	0.78	-0.28
"11455"	0.5	0.79	-0.29
"11456"	0.5	0.8	-0.3
"11457"	0.5	0.81	-0.31
"11458"	0.5	0.82	-0.32
"11459"	0.5	0.83	-0.33
"11460"	0.5	0.84	-0.34
"11461"	0.5	0.85	-0.35
"11462"	0.5	0.86	-0.36
"11463"	0.5	0.87	-0.37
"11464"	0.5	0.88	-0.38
"11465"	0.5	0.89	-0.39
"11466"	0.5	0.9	-0.4
"11467"	0.5	0.91	-0.41
"11468"	0.5	0.92	-0.42
"11469"	0.5	0.93	-0.43
"11470"	0.5	0.94	-0.44
"11471"	0.5	0.95	-0.45
"11472"	0.5	0.96	-0.46
"11473"	0.5	0.97	-0.47
"11474"	0.5	0.98	-0.48
"11475"	0.5	0.99	-0.49
"11476"	0.5	1	-0.5
"11477"	0.51	-0.51	1
"11478"	0.51	-0.5	0.99
"11479"	0.51	-0.49	0.98
"11480"	0.51	-0.48	0.97
"11481"	0.51	-0.47	0.96
"11482"	0.51	-0.46	0.95
"11483"	0.51	-0.45	0.94
"11484"	0.51	-0.44	0.93
"11485"	0.51	-0.43	0.92
"11486"	0.51	-0.42	0.91
"11487"	0.51	-0.41	0.9
"11488"	0.51	-0.4	0.89
"11489"	0.51	-0.39	0.88
"11490"	0.51	-0.38	0.87
"11491"	0.51	-0.37	0.86
"11492"	0.51	-0.36	0.85
"11493"	0.51	-0.35	0.84
"11494"	0.51	-0.34	0.83
"11495"	0.51	-0.33	0.82
"11496"	0.51	-0.32	0.81
"11497"	0.51	-0.31	0.8
"11498"	0.51	-0.3	0.79
"11499"	0.51	-0.29	0.78
"11500"	0.51	-0.28	0.77
"11501"	0.51	-0.27	0.76
"11502"	0.51	-0.26	0.75
"11503"	0.51	-0.25	0.74
"11504"	0.51	-0.24	0.73
"11505"	0.51	-0.23	0.72
"11506"	0.51	-0.22	0.71
"11507"	0.51	-0.21	0.7
"11508"	0.51	-0.2	0.69
"11509"	0.51	-0.19	0.68
"11510"	0.51	-0.18	0.67
"11511"	0.51	-0.17	0.66
"11512"	0.51	-0.16	0.65
"11513"	0.51	-0.15	0.64
"11514"	0.51	-0.14	0.63
"11515"	0.51	-0.13	0.62
"11516"	0.51	-0.12	0.61
"11517"	0.51	-0.11	0.6
"11518"	0.51	-0.1	0.59
"11519"	0.51	-0.09	0.58
"11520"	0.51	-0.08	0.57
"11521"	0.51	-0.07	0.56
"11522"	0.51	-0.06	0.55
"11523"	0.51	-0.05	0.54
"11524"	0.51	-0.04	0.53
"11525"	0.51	-0.03	0.52
"11526"	0.51	-0.02	0.51
"11527"	0.51	-0.01	0.5
"11528"	0.51	0	0.49
"11529"	0.51	0.01	0.48
"11530"	0.51	0.02	0.47
"11531"	0.51	0.03	0.46
"11532"	0.51	0.04	0.45
"11533"	0.51	0.05	0.44
"11534"	0.51	0.06	0.43
"11535"	0.51	0.07	0.42
"11536"	0.51	0.08	0.41
"11537"	0.51	0.09	0.4
"11538"	0.51	0.1	0.39
"11539"	0.51	0.11	0.38
"11540"	0.51	0.12	0.37
"11541"	0.51	0.13	0.36
"11542"	0.51	0.14	0.35
"11543"	0.51	0.15	0.34
"11544"	0.51	0.16	0.33
"11545"	0.51	0.17	0.32
"11546"	0.51	0.18	0.31
"11547"	0.51	0.19	0.3
"11548"	0.51	0.2	0.29
"11549"	0.51	0.21	0.28
"11550"	0.51	0.22	0.27
"11551"	0.51	0.23	0.26
"11552"	0.51	0.24	0.25
"11553"	0.51	0.25	0.24
"11554"	0.51	0.26	0.23
"11555"	0.51	0.27	0.22
"11556"	0.51	0.28	0.21
"11557"	0.51	0.29	0.2
"11558"	0.51	0.3	0.19
"11559"	0.51	0.31	0.18
"11560"	0.51	0.32	0.17
"11561"	0.51	0.33	0.16
"11562"	0.51	0.34	0.15
"11563"	0.51	0.35	0.14
"11564"	0.51	0.36	0.13
"11565"	0.51	0.37	0.12
"11566"	0.51	0.38	0.11
"11567"	0.51	0.39	0.1
"11568"	0.51	0.4	0.09
"11569"	0.51	0.41	0.08
"11570"	0.51	0.42	0.07
"11571"	0.51	0.43	0.06
"11572"	0.51	0.44	0.05
"11573"	0.51	0.45	0.04
"11574"	0.51	0.46	0.03
"11575"	0.51	0.47	0.02
"11576"	0.51	0.48	0.01
"11577"	0.51	0.49	0
"11578"	0.51	0.5	-0.01
"11579"	0.51	0.51	-0.02
"11580"	0.51	0.52	-0.03
"11581"	0.51	0.53	-0.04
"11582"	0.51	0.54	-0.05
"11583"	0.51	0.55	-0.06
"11584"	0.51	0.56	-0.07
"11585"	0.51	0.57	-0.08
"11586"	0.51	0.58	-0.09
"11587"	0.51	0.59	-0.1
"11588"	0.51	0.6	-0.11
"11589"	0.51	0.61	-0.12
"11590"	0.51	0.62	-0.13
"11591"	0.51	0.63	-0.14
"11592"	0.51	0.64	-0.15
"11593"	0.51	0.65	-0.16
"11594"	0.51	0.66	-0.17
"11595"	0.51	0.67	-0.18
"11596"	0.51	0.68	-0.19
"11597"	0.51	0.69	-0.2
"11598"	0.51	0.7	-0.21
"11599"	0.51	0.71	-0.22
"11600"	0.51	0.72	-0.23
"11601"	0.51	0.73	-0.24
"11602"	0.51	0.74	-0.25
"11603"	0.51	0.75	-0.26
"11604"	0.51	0.76	-0.27
"11605"	0.51	0.77	-0.28
"11606"	0.51	0.78	-0.29
"11607"	0.51	0.79	-0.3
"11608"	0.51	0.8	-0.31
"11609"	0.51	0.81	-0.32
"11610"	0.51	0.82	-0.33
"11611"	0.51	0.83	-0.34
"11612"	0.51	0.84	-0.35
"11613"	0.51	0.85	-0.36
"11614"	0.51	0.86	-0.37
"11615"	0.51	0.87	-0.38
"11616"	0.51	0.88	-0.39
"11617"	0.51	0.89	-0.4
"11618"	0.51	0.9	-0.41
"11619"	0.51	0.91	-0.42
"11620"	0.51	0.92	-0.43
"11621"	0.51	0.93	-0.44
"11622"	0.51	0.94	-0.45
"11623"	0.51	0.95	-0.46
"11624"	0.51	0.96	-0.47
"11625"	0.51	0.97	-0.48
"11626"	0.51	0.98	-0.49
"11627"	0.51	0.99	-0.5
"11628"	0.51	1	-0.51
"11629"	0.52	-0.52	1
"11630"	0.52	-0.51	0.99
"11631"	0.52	-0.5	0.98
"11632"	0.52	-0.49	0.97
"11633"	0.52	-0.48	0.96
"11634"	0.52	-0.47	0.95
"11635"	0.52	-0.46	0.94
"11636"	0.52	-0.45	0.93
"11637"	0.52	-0.44	0.92
"11638"	0.52	-0.43	0.91
"11639"	0.52	-0.42	0.9
"11640"	0.52	-0.41	0.89
"11641"	0.52	-0.4	0.88
"11642"	0.52	-0.39	0.87
"11643"	0.52	-0.38	0.86
"11644"	0.52	-0.37	0.85
"11645"	0.52	-0.36	0.84
"11646"	0.52	-0.35	0.83
"11647"	0.52	-0.34	0.82
"11648"	0.52	-0.33	0.81
"11649"	0.52	-0.32	0.8
"11650"	0.52	-0.31	0.79
"11651"	0.52	-0.3	0.78
"11652"	0.52	-0.29	0.77
"11653"	0.52	-0.28	0.76
"11654"	0.52	-0.27	0.75
"11655"	0.52	-0.26	0.74
"11656"	0.52	-0.25	0.73
"11657"	0.52	-0.24	0.72
"11658"	0.52	-0.23	0.71
"11659"	0.52	-0.22	0.7
"11660"	0.52	-0.21	0.69
"11661"	0.52	-0.2	0.68
"11662"	0.52	-0.19	0.67
"11663"	0.52	-0.18	0.66
"11664"	0.52	-0.17	0.65
"11665"	0.52	-0.16	0.64
"11666"	0.52	-0.15	0.63
"11667"	0.52	-0.14	0.62
"11668"	0.52	-0.13	0.61
"11669"	0.52	-0.12	0.6
"11670"	0.52	-0.11	0.59
"11671"	0.52	-0.1	0.58
"11672"	0.52	-0.09	0.57
"11673"	0.52	-0.08	0.56
"11674"	0.52	-0.07	0.55
"11675"	0.52	-0.06	0.54
"11676"	0.52	-0.05	0.53
"11677"	0.52	-0.04	0.52
"11678"	0.52	-0.03	0.51
"11679"	0.52	-0.02	0.5
"11680"	0.52	-0.01	0.49
"11681"	0.52	0	0.48
"11682"	0.52	0.01	0.47
"11683"	0.52	0.02	0.46
"11684"	0.52	0.03	0.45
"11685"	0.52	0.04	0.44
"11686"	0.52	0.05	0.43
"11687"	0.52	0.06	0.42
"11688"	0.52	0.07	0.41
"11689"	0.52	0.08	0.4
"11690"	0.52	0.09	0.39
"11691"	0.52	0.1	0.38
"11692"	0.52	0.11	0.37
"11693"	0.52	0.12	0.36
"11694"	0.52	0.13	0.35
"11695"	0.52	0.14	0.34
"11696"	0.52	0.15	0.33
"11697"	0.52	0.16	0.32
"11698"	0.52	0.17	0.31
"11699"	0.52	0.18	0.3
"11700"	0.52	0.19	0.29
"11701"	0.52	0.2	0.28
"11702"	0.52	0.21	0.27
"11703"	0.52	0.22	0.26
"11704"	0.52	0.23	0.25
"11705"	0.52	0.24	0.24
"11706"	0.52	0.25	0.23
"11707"	0.52	0.26	0.22
"11708"	0.52	0.27	0.21
"11709"	0.52	0.28	0.2
"11710"	0.52	0.29	0.19
"11711"	0.52	0.3	0.18
"11712"	0.52	0.31	0.17
"11713"	0.52	0.32	0.16
"11714"	0.52	0.33	0.15
"11715"	0.52	0.34	0.14
"11716"	0.52	0.35	0.13
"11717"	0.52	0.36	0.12
"11718"	0.52	0.37	0.11
"11719"	0.52	0.38	0.1
"11720"	0.52	0.39	0.09
"11721"	0.52	0.4	0.08
"11722"	0.52	0.41	0.07
"11723"	0.52	0.42	0.06
"11724"	0.52	0.43	0.05
"11725"	0.52	0.44	0.04
"11726"	0.52	0.45	0.03
"11727"	0.52	0.46	0.02
"11728"	0.52	0.47	0.01
"11729"	0.52	0.48	0
"11730"	0.52	0.49	-0.01
"11731"	0.52	0.5	-0.02
"11732"	0.52	0.51	-0.03
"11733"	0.52	0.52	-0.04
"11734"	0.52	0.53	-0.05
"11735"	0.52	0.54	-0.06
"11736"	0.52	0.55	-0.07
"11737"	0.52	0.56	-0.08
"11738"	0.52	0.57	-0.09
"11739"	0.52	0.58	-0.1
"11740"	0.52	0.59	-0.11
"11741"	0.52	0.6	-0.12
"11742"	0.52	0.61	-0.13
"11743"	0.52	0.62	-0.14
"11744"	0.52	0.63	-0.15
"11745"	0.52	0.64	-0.16
"11746"	0.52	0.65	-0.17
"11747"	0.52	0.66	-0.18
"11748"	0.52	0.67	-0.19
"11749"	0.52	0.68	-0.2
"11750"	0.52	0.69	-0.21
"11751"	0.52	0.7	-0.22
"11752"	0.52	0.71	-0.23
"11753"	0.52	0.72	-0.24
"11754"	0.52	0.73	-0.25
"11755"	0.52	0.74	-0.26
"11756"	0.52	0.75	-0.27
"11757"	0.52	0.76	-0.28
"11758"	0.52	0.77	-0.29
"11759"	0.52	0.78	-0.3
"11760"	0.52	0.79	-0.31
"11761"	0.52	0.8	-0.32
"11762"	0.52	0.81	-0.33
"11763"	0.52	0.82	-0.34
"11764"	0.52	0.83	-0.35
"11765"	0.52	0.84	-0.36
"11766"	0.52	0.85	-0.37
"11767"	0.52	0.86	-0.38
"11768"	0.52	0.87	-0.39
"11769"	0.52	0.88	-0.4
"11770"	0.52	0.89	-0.41
"11771"	0.52	0.9	-0.42
"11772"	0.52	0.91	-0.43
"11773"	0.52	0.92	-0.44
"11774"	0.52	0.93	-0.45
"11775"	0.52	0.94	-0.46
"11776"	0.52	0.95	-0.47
"11777"	0.52	0.96	-0.48
"11778"	0.52	0.97	-0.49
"11779"	0.52	0.98	-0.5
"11780"	0.52	0.99	-0.51
"11781"	0.52	1	-0.52
"11782"	0.53	-0.53	1
"11783"	0.53	-0.52	0.99
"11784"	0.53	-0.51	0.98
"11785"	0.53	-0.5	0.97
"11786"	0.53	-0.49	0.96
"11787"	0.53	-0.48	0.95
"11788"	0.53	-0.47	0.94
"11789"	0.53	-0.46	0.93
"11790"	0.53	-0.45	0.92
"11791"	0.53	-0.44	0.91
"11792"	0.53	-0.43	0.9
"11793"	0.53	-0.42	0.89
"11794"	0.53	-0.41	0.88
"11795"	0.53	-0.4	0.87
"11796"	0.53	-0.39	0.86
"11797"	0.53	-0.38	0.85
"11798"	0.53	-0.37	0.84
"11799"	0.53	-0.36	0.83
"11800"	0.53	-0.35	0.82
"11801"	0.53	-0.34	0.81
"11802"	0.53	-0.33	0.8
"11803"	0.53	-0.32	0.79
"11804"	0.53	-0.31	0.78
"11805"	0.53	-0.3	0.77
"11806"	0.53	-0.29	0.76
"11807"	0.53	-0.28	0.75
"11808"	0.53	-0.27	0.74
"11809"	0.53	-0.26	0.73
"11810"	0.53	-0.25	0.72
"11811"	0.53	-0.24	0.71
"11812"	0.53	-0.23	0.7
"11813"	0.53	-0.22	0.69
"11814"	0.53	-0.21	0.68
"11815"	0.53	-0.2	0.67
"11816"	0.53	-0.19	0.66
"11817"	0.53	-0.18	0.65
"11818"	0.53	-0.17	0.64
"11819"	0.53	-0.16	0.63
"11820"	0.53	-0.15	0.62
"11821"	0.53	-0.14	0.61
"11822"	0.53	-0.13	0.6
"11823"	0.53	-0.12	0.59
"11824"	0.53	-0.11	0.58
"11825"	0.53	-0.1	0.57
"11826"	0.53	-0.09	0.56
"11827"	0.53	-0.08	0.55
"11828"	0.53	-0.07	0.54
"11829"	0.53	-0.06	0.53
